reference_id,renderer_count,thresholds
Train_Stage_2:44598,1,0.04853339
Train_Stage_2:45370,1,0.04853339
Train_Stage_2:73002,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54212,1,0.05128473
Train_Stage_2:65628,1,0.005165694
Train_Stage_2:72396,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54576,1,0.05128473
Train_Stage_2:72176,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79310,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90096,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:79726,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73162,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74472,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70284,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67272,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74722,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69766,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76698,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82710,1,0.04853339
Train_Stage_2:83062,1,0.04853339
Train_Stage_2:72078,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70280,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53218,1,0.05128473
Train_Stage_2:85212,1,0.05128473
Train_Stage_2:71414,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10100,1,0.006301761
Train_Stage_2:53256,1,0.05128473
Train_Stage_2:69272,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82560,1,0.04853339
Train_Stage_2:83986,1,0.04853339
Train_Stage_2:81324,1,0.04853339
Train_Stage_2:65072,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:65046,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:44644,1,0.04853339
Train_Stage_2:44868,1,0.04853339
Train_Stage_2:9678,8,0.6952853;0.4031928;0.1988268;0.01
Train_Stage_2:53090,1,0.05128473
Train_Stage_2:53448,1,0.05128473
Train_Stage_2:77222,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65502,1,0.005165694
Train_Stage_2:45340,1,0.04853339
Train_Stage_2:73460,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78470,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86078,1,0.05128473
Train_Stage_2:54258,1,0.05128473
Train_Stage_2:81624,1,0.04853339
Train_Stage_2:80474,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75188,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76874,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83768,1,0.04853339
Train_Stage_2:54084,1,0.05128473
Train_Stage_2:65114,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:65490,1,0.005165694
Train_Stage_2:6852,2,0.25;0.01
Train_Stage_2:51938,1,0.05128473
Train_Stage_2:84236,1,0.05128473
Train_Stage_2:77362,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74196,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73012,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68816,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77952,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:66876,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76448,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46214,1,0.04853339
Train_Stage_2:80384,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73216,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6418,2,0.25;0.01
Train_Stage_2:6558,2,0.25;0.01
Train_Stage_2:74934,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68242,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83132,1,0.04853339
Train_Stage_2:86258,1,0.05128473
Train_Stage_2:54466,1,0.05128473
Train_Stage_2:5834,2,0.25;0.01
Train_Stage_2:74936,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79696,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72298,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54102,1,0.05128473
Train_Stage_2:68498,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44376,1,0.04853339
Train_Stage_2:45168,1,0.04853339
Train_Stage_2:69962,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6208,2,0.25;0.01
Train_Stage_2:79402,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78214,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82490,1,0.04853339
Train_Stage_2:70582,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70054,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69030,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:13692,8,0.7008223;0.4031928;0.1988268;0.01
Train_Stage_2:65372,1,0.005165694
Train_Stage_2:83034,1,0.04853339
Train_Stage_2:76774,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68370,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84678,1,0.05128473
Train_Stage_2:82470,1,0.04853339
Train_Stage_2:74844,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53834,1,0.05128473
Train_Stage_2:82776,1,0.04853339
Train_Stage_2:69066,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6340,2,0.25;0.01
Train_Stage_2:84292,1,0.05128473
Train_Stage_2:81700,1,0.04853339
Train_Stage_2:64998,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:6826,2,0.25;0.01
Train_Stage_2:72632,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6708,2,0.25;0.01
Train_Stage_2:75494,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78784,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75376,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75048,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83622,1,0.04853339
Train_Stage_2:67316,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6542,2,0.25;0.01
Train_Stage_2:73198,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85808,1,0.05128473
Train_Stage_2:79256,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68384,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77730,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46760,1,0.04853339
Train_Stage_2:75942,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47066,3,0.5017237;0.1998479;0.01
Train_Stage_2:5802,2,0.25;0.01
Train_Stage_2:52634,1,0.05128473
Train_Stage_2:54422,1,0.05128473
Train_Stage_2:73952,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75182,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70562,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54394,1,0.05128473
Train_Stage_2:65546,1,0.005165694
Train_Stage_2:80982,1,0.008408552
Train_Stage_2:71984,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67596,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78936,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80296,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75186,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44352,1,0.04853339
Train_Stage_2:86076,1,0.05128473
Train_Stage_2:67420,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69750,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77596,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76596,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46812,1,0.04853339
Train_Stage_2:68736,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45900,1,0.04853339
Train_Stage_2:45416,1,0.04853339
Train_Stage_2:74084,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80060,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85566,1,0.05128473
Train_Stage_2:9978,1,0.006301761
Train_Stage_2:70504,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72884,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75556,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53242,1,0.05128473
Train_Stage_2:75432,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75148,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80836,1,0.008408552
Train_Stage_2:90076,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:66926,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44508,1,0.04853339
Train_Stage_2:80030,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77360,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89612,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:77624,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74690,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83036,1,0.04853339
Train_Stage_2:74928,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68556,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72510,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72344,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74662,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85456,1,0.05128473
Train_Stage_2:85452,1,0.05128473
Train_Stage_2:74272,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69884,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6286,2,0.25;0.01
Train_Stage_2:6994,2,0.25;0.01
Train_Stage_2:47194,3,0.5017237;0.1998479;0.01
Train_Stage_2:71242,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78316,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86134,1,0.05128473
Train_Stage_2:46972,3,0.5017237;0.1998479;0.01
Train_Stage_2:68750,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45356,1,0.04853339
Train_Stage_2:76094,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79844,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10198,1,0.006301761
Train_Stage_2:70732,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72542,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:64970,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:80198,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76810,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75926,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68332,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82430,1,0.04853339
Train_Stage_2:72368,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77962,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84098,1,0.05128473
Train_Stage_2:74802,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:9962,1,0.006301761
Train_Stage_2:54438,1,0.05128473
Train_Stage_2:5790,2,0.25;0.01
Train_Stage_2:68818,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:51920,1,0.05128473
Train_Stage_2:46162,1,0.04853339
Train_Stage_2:53968,1,0.05128473
Train_Stage_2:80536,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76674,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70434,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53686,1,0.05128473
Train_Stage_2:65314,1,0.005165694
Train_Stage_2:52462,1,0.05128473
Train_Stage_2:81072,1,0.008408552
Train_Stage_2:71306,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54014,1,0.05128473
Train_Stage_2:45762,1,0.04853339
Train_Stage_2:77904,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77090,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82922,1,0.04853339
Train_Stage_2:81092,1,0.008408552
Train_Stage_2:81662,1,0.04853339
Train_Stage_2:76650,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6234,2,0.25;0.01
Train_Stage_2:53526,1,0.05128473
Train_Stage_2:71682,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78378,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52624,1,0.05128473
Train_Stage_2:51956,1,0.05128473
Train_Stage_2:46206,1,0.04853339
Train_Stage_2:79528,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78228,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53846,1,0.05128473
Train_Stage_2:79380,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46266,1,0.04853339
Train_Stage_2:81572,1,0.04853339
Train_Stage_2:85470,1,0.05128473
Train_Stage_2:52870,1,0.05128473
Train_Stage_2:79536,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74262,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67174,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75066,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85978,1,0.05128473
Train_Stage_2:84980,1,0.05128473
Train_Stage_2:80270,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79036,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52130,1,0.05128473
Train_Stage_2:78660,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72278,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47108,3,0.5017237;0.1998479;0.01
Train_Stage_2:89524,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:80314,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83014,1,0.04853339
Train_Stage_2:76916,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84102,1,0.05128473
Train_Stage_2:67448,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90258,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:77420,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77178,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76184,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72460,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81556,1,0.04853339
Train_Stage_2:6598,2,0.25;0.01
Train_Stage_2:67288,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75714,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79180,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71336,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83938,1,0.04853339
Train_Stage_2:79188,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83942,1,0.04853339
Train_Stage_2:6244,2,0.25;0.01
Train_Stage_2:52886,1,0.05128473
Train_Stage_2:79780,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85116,1,0.05128473
Train_Stage_2:6022,2,0.25;0.01
Train_Stage_2:74300,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80898,1,0.008408552
Train_Stage_2:73142,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46848,1,0.04853339
Train_Stage_2:68412,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65018,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:67694,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83874,1,0.04853339
Train_Stage_2:45338,1,0.04853339
Train_Stage_2:71866,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76034,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46512,1,0.04853339
Train_Stage_2:79598,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83474,1,0.04853339
Train_Stage_2:53266,1,0.05128473
Train_Stage_2:53502,1,0.05128473
Train_Stage_2:65240,1,0.005165694
Train_Stage_2:86386,1,0.05128473
Train_Stage_2:68608,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75806,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89748,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:69622,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77854,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46504,1,0.04853339
Train_Stage_2:83800,1,0.04853339
Train_Stage_2:80784,1,0.008408552
Train_Stage_2:53786,1,0.05128473
Train_Stage_2:44880,1,0.04853339
Train_Stage_2:71680,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46030,1,0.04853339
Train_Stage_2:53844,1,0.05128473
Train_Stage_2:72306,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46138,1,0.04853339
Train_Stage_2:6442,2,0.25;0.01
Train_Stage_2:74452,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52184,1,0.05128473
Train_Stage_2:67438,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85146,1,0.05128473
Train_Stage_2:84560,1,0.05128473
Train_Stage_2:52752,1,0.05128473
Train_Stage_2:47450,3,0.5017237;0.1998479;0.01
Train_Stage_2:73738,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75406,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70384,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52064,1,0.05128473
Train_Stage_2:52958,1,0.05128473
Train_Stage_2:72196,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10014,1,0.006301761
Train_Stage_2:44890,1,0.04853339
Train_Stage_2:73830,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:51922,1,0.05128473
Train_Stage_2:68610,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74698,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83856,1,0.04853339
Train_Stage_2:89416,8,0.5038476;0.2538076;0.1033074;0.01
Train_Stage_2:45454,1,0.04853339
Train_Stage_2:68724,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65262,1,0.005165694
Train_Stage_2:52116,1,0.05128473
Train_Stage_2:89516,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:70710,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85886,1,0.05128473
Train_Stage_2:69810,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85418,1,0.05128473
Train_Stage_2:72330,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82638,1,0.04853339
Train_Stage_2:72332,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44652,1,0.04853339
Train_Stage_2:67042,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74570,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85164,1,0.05128473
Train_Stage_2:43392,3,0.9022443;0.4996579;0.01
Train_Stage_2:44990,1,0.04853339
Train_Stage_2:82404,1,0.04853339
Train_Stage_2:67130,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83376,1,0.04853339
Train_Stage_2:84942,1,0.05128473
Train_Stage_2:81832,1,0.04853339
Train_Stage_2:69822,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78080,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47332,3,0.5017237;0.1998479;0.01
Train_Stage_2:73064,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67396,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73082,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6868,2,0.25;0.01
Train_Stage_2:71112,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68990,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75982,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83152,1,0.04853339
Train_Stage_2:6028,2,0.25;0.01
Train_Stage_2:77422,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75780,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:5980,2,0.25;0.01
Train_Stage_2:77948,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81184,1,0.1005739
Train_Stage_2:68612,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85210,1,0.05128473
Train_Stage_2:75408,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72360,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77996,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76620,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78198,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45680,1,0.04853339
Train_Stage_2:85272,1,0.05128473
Train_Stage_2:69600,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53864,1,0.05128473
Train_Stage_2:82352,1,0.04853339
Train_Stage_2:64950,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:45964,1,0.04853339
Train_Stage_2:69430,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81596,1,0.04853339
Train_Stage_2:52054,1,0.05128473
Train_Stage_2:44378,1,0.04853339
Train_Stage_2:80304,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83846,1,0.04853339
Train_Stage_2:79220,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46688,1,0.04853339
Train_Stage_2:44910,1,0.04853339
Train_Stage_2:72868,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85628,1,0.05128473
Train_Stage_2:68916,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86530,1,0.05128473
Train_Stage_2:69376,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84352,1,0.05128473
Train_Stage_2:54364,1,0.05128473
Train_Stage_2:83120,1,0.04853339
Train_Stage_2:77230,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78006,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79230,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77370,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82460,1,0.04853339
Train_Stage_2:72718,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90168,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:46430,1,0.04853339
Train_Stage_2:46422,1,0.04853339
Train_Stage_2:77290,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:13648,1,0.0991072
Train_Stage_2:69914,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71254,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6820,2,0.25;0.01
Train_Stage_2:52080,1,0.05128473
Train_Stage_2:64868,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:52796,1,0.05128473
Train_Stage_2:89874,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:76458,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77100,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78830,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81068,1,0.008408552
Train_Stage_2:78548,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80926,1,0.008408552
Train_Stage_2:82250,1,0.04853339
Train_Stage_2:84414,1,0.05128473
Train_Stage_2:81664,1,0.04853339
Train_Stage_2:10046,1,0.006301761
Train_Stage_2:53548,1,0.05128473
Train_Stage_2:45224,1,0.04853339
Train_Stage_2:75106,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79084,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68356,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52226,1,0.05128473
Train_Stage_2:76838,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65202,1,0.005165694
Train_Stage_2:81196,1,0.1005739
Train_Stage_2:84894,1,0.05128473
Train_Stage_2:46854,1,0.04853339
Train_Stage_2:45524,1,0.04853339
Train_Stage_2:71738,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71244,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75030,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75850,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69466,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45474,1,0.04853339
Train_Stage_2:85122,1,0.05128473
Train_Stage_2:89974,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:73774,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44576,1,0.04853339
Train_Stage_2:6842,2,0.25;0.01
Train_Stage_2:73196,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73780,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72736,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74296,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75798,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65560,1,0.005165694
Train_Stage_2:83834,1,0.04853339
Train_Stage_2:10052,1,0.006301761
Train_Stage_2:83252,1,0.04853339
Train_Stage_2:73372,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53776,1,0.05128473
Train_Stage_2:75712,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83688,1,0.04853339
Train_Stage_2:70608,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73558,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46952,3,0.5017237;0.1998479;0.01
Train_Stage_2:71686,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78662,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73150,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83392,1,0.04853339
Train_Stage_2:77990,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70920,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84228,1,0.05128473
Train_Stage_2:72710,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78534,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82798,1,0.04853339
Train_Stage_2:75206,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84966,1,0.05128473
Train_Stage_2:72814,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80014,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70698,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86270,1,0.05128473
Train_Stage_2:84520,1,0.05128473
Train_Stage_2:80502,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90012,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:82092,1,0.04853339
Train_Stage_2:52964,1,0.05128473
Train_Stage_2:68592,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67228,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45756,1,0.04853339
Train_Stage_2:84268,1,0.05128473
Train_Stage_2:75236,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74346,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72594,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74554,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82360,1,0.04853339
Train_Stage_2:47312,3,0.5017237;0.1998479;0.01
Train_Stage_2:6506,2,0.25;0.01
Train_Stage_2:46172,1,0.04853339
Train_Stage_2:69498,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83696,1,0.04853339
Train_Stage_2:83806,1,0.04853339
Train_Stage_2:69366,3,0.5017237;0.1968613;0.04989976
